Driver,DriverNumber,LapNumber,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapStartTime_s
HAM,44,62.0,3.0,198.0,196.0,261.0,280.0,False,HARD,12.0,False,Mercedes,2024-05-26 15:05:18.100,1,7.0,False,,False,True,10632.711
HAM,44,63.0,3.0,210.0,199.0,261.0,282.0,True,HARD,13.0,False,Mercedes,2024-05-26 15:06:33.514,1,7.0,False,,False,True,10708.125
HAM,44,64.0,3.0,198.0,193.0,262.0,284.0,False,HARD,14.0,False,Mercedes,2024-05-26 15:07:47.679,1,7.0,False,,False,True,10782.29
HAM,44,65.0,3.0,204.0,193.0,263.0,282.0,False,HARD,15.0,False,Mercedes,2024-05-26 15:09:03.843,1,7.0,False,,False,True,10858.454
HAM,44,66.0,3.0,206.0,195.0,263.0,281.0,False,HARD,16.0,False,Mercedes,2024-05-26 15:10:19.033,1,7.0,False,,False,True,10933.644
HAM,44,67.0,3.0,196.0,193.0,262.0,283.0,False,HARD,17.0,False,Mercedes,2024-05-26 15:11:34.375,1,7.0,False,,False,True,11008.986
HAM,44,68.0,3.0,202.0,194.0,263.0,283.0,False,HARD,18.0,False,Mercedes,2024-05-26 15:12:50.492,1,7.0,False,,False,True,11085.103
HAM,44,69.0,3.0,201.0,195.0,262.0,282.0,False,HARD,19.0,False,Mercedes,2024-05-26 15:14:06.328,1,7.0,False,,False,True,11160.939
HAM,44,70.0,3.0,204.0,188.0,263.0,283.0,False,HARD,20.0,False,Mercedes,2024-05-26 15:15:21.976,1,7.0,False,,False,True,11236.587
HAM,44,71.0,3.0,201.0,191.0,263.0,284.0,False,HARD,21.0,False,Mercedes,2024-05-26 15:16:37.614,1,7.0,False,,False,True,11312.225
HAM,44,72.0,3.0,206.0,194.0,262.0,284.0,False,HARD,22.0,False,Mercedes,2024-05-26 15:17:53.257,1,7.0,False,,False,True,11387.868
HAM,44,73.0,3.0,210.0,197.0,265.0,284.0,False,HARD,23.0,False,Mercedes,2024-05-26 15:19:08.725,1,7.0,False,,False,True,11463.336
HAM,44,74.0,3.0,205.0,195.0,265.0,285.0,False,HARD,24.0,False,Mercedes,2024-05-26 15:20:23.859,1,7.0,False,,False,True,11538.47
HAM,44,75.0,3.0,207.0,194.0,265.0,285.0,False,HARD,25.0,False,Mercedes,2024-05-26 15:21:39.183,1,7.0,False,,False,True,11613.794
HAM,44,76.0,3.0,207.0,196.0,273.0,286.0,False,HARD,26.0,False,Mercedes,2024-05-26 15:22:54.507,1,7.0,False,,False,True,11689.118
HAM,44,77.0,3.0,207.0,189.0,274.0,288.0,False,HARD,27.0,False,Mercedes,2024-05-26 15:24:09.752,1,7.0,False,,False,True,11764.363
HAM,44,78.0,3.0,204.0,189.0,234.0,289.0,False,HARD,28.0,False,Mercedes,2024-05-26 15:25:25.449,1,7.0,False,,False,True,11840.06
TSU,22,1.0,1.0,163.0,61.0,,275.0,False,MEDIUM,1.0,True,RB,2024-05-26 13:03:11.069,1254,8.0,False,,False,False,3305.68
TSU,22,2.0,2.0,181.0,169.0,106.0,255.0,False,HARD,2.0,False,RB,2024-05-26 13:44:39.951,41,8.0,False,,False,False,5794.562
TSU,22,3.0,2.0,158.0,169.0,253.0,271.0,True,HARD,3.0,False,RB,2024-05-26 13:47:08.228,1,8.0,False,,False,True,5942.839
TSU,22,4.0,2.0,180.0,172.0,260.0,272.0,True,HARD,4.0,False,RB,2024-05-26 13:48:35.791,1,8.0,False,,False,True,6030.402
TSU,22,5.0,2.0,180.0,180.0,260.0,276.0,False,HARD,5.0,False,RB,2024-05-26 13:49:59.118,1,8.0,False,,False,True,6113.729
TSU,22,6.0,2.0,186.0,171.0,261.0,266.0,True,HARD,6.0,False,RB,2024-05-26 13:51:22.611,1,8.0,False,,False,True,6197.222
TSU,22,7.0,2.0,187.0,181.0,260.0,274.0,True,HARD,7.0,False,RB,2024-05-26 13:52:45.835,1,8.0,False,,False,True,6280.446
TSU,22,8.0,2.0,178.0,173.0,261.0,276.0,True,HARD,8.0,False,RB,2024-05-26 13:54:07.661,1,8.0,False,,False,True,6362.272
TSU,22,9.0,2.0,180.0,175.0,260.0,274.0,False,HARD,9.0,False,RB,2024-05-26 13:55:29.312,1,8.0,False,,False,True,6443.923
TSU,22,10.0,2.0,177.0,176.0,260.0,276.0,True,HARD,10.0,False,RB,2024-05-26 13:56:51.208,1,8.0,False,,False,True,6525.819
TSU,22,11.0,2.0,180.0,175.0,255.0,275.0,True,HARD,11.0,False,RB,2024-05-26 13:58:12.799,1,8.0,False,,False,True,6607.41
TSU,22,12.0,2.0,185.0,175.0,261.0,276.0,True,HARD,12.0,False,RB,2024-05-26 13:59:34.088,1,8.0,False,,False,True,6688.699
TSU,22,13.0,2.0,184.0,176.0,254.0,275.0,True,HARD,13.0,False,RB,2024-05-26 14:00:55.177,1,8.0,False,,False,True,6769.788
TSU,22,14.0,2.0,173.0,173.0,253.0,274.0,False,HARD,14.0,False,RB,2024-05-26 14:02:15.859,1,8.0,False,,False,True,6850.47
TSU,22,15.0,2.0,184.0,176.0,253.0,275.0,True,HARD,15.0,False,RB,2024-05-26 14:03:37.108,1,8.0,False,,False,True,6931.719
TSU,22,16.0,2.0,175.0,176.0,253.0,274.0,False,HARD,16.0,False,RB,2024-05-26 14:04:57.207,1,8.0,False,,False,True,7011.818
TSU,22,17.0,2.0,181.0,173.0,252.0,274.0,False,HARD,17.0,False,RB,2024-05-26 14:06:18.054,1,8.0,False,,False,True,7092.665
TSU,22,18.0,2.0,181.0,174.0,252.0,273.0,False,HARD,18.0,False,RB,2024-05-26 14:07:38.389,1,8.0,False,,False,True,7173.0
TSU,22,19.0,2.0,177.0,173.0,251.0,273.0,False,HARD,19.0,False,RB,2024-05-26 14:08:59.001,1,8.0,False,,False,True,7253.612
TSU,22,20.0,2.0,189.0,178.0,254.0,274.0,True,HARD,20.0,False,RB,2024-05-26 14:10:19.771,1,8.0,False,,False,True,7334.382
TSU,22,21.0,2.0,185.0,175.0,252.0,273.0,False,HARD,21.0,False,RB,2024-05-26 14:11:39.762,1,8.0,False,,False,True,7414.373
TSU,22,22.0,2.0,183.0,174.0,251.0,272.0,False,HARD,22.0,False,RB,2024-05-26 14:13:00.319,1,8.0,False,,False,True,7494.93
TSU,22,23.0,2.0,188.0,174.0,252.0,272.0,False,HARD,23.0,False,RB,2024-05-26 14:14:21.194,1,8.0,False,,False,True,7575.805
TSU,22,24.0,2.0,187.0,175.0,252.0,271.0,False,HARD,24.0,False,RB,2024-05-26 14:15:41.644,1,8.0,False,,False,True,7656.255
TSU,22,25.0,2.0,184.0,172.0,251.0,273.0,False,HARD,25.0,False,RB,2024-05-26 14:17:02.030,1,8.0,False,,False,True,7736.641
TSU,22,26.0,2.0,184.0,176.0,249.0,272.0,False,HARD,26.0,False,RB,2024-05-26 14:18:22.359,1,8.0,False,,False,True,7816.97
TSU,22,27.0,2.0,181.0,172.0,250.0,270.0,False,HARD,27.0,False,RB,2024-05-26 14:19:42.807,1,8.0,False,,False,True,7897.418
TSU,22,28.0,2.0,185.0,177.0,252.0,271.0,False,HARD,28.0,False,RB,2024-05-26 14:21:03.093,1,8.0,False,,False,True,7977.704
TSU,22,29.0,2.0,180.0,175.0,253.0,274.0,True,HARD,29.0,False,RB,2024-05-26 14:22:23.277,1,8.0,False,,False,True,8057.888
TSU,22,30.0,2.0,181.0,174.0,249.0,271.0,False,HARD,30.0,False,RB,2024-05-26 14:23:43.114,1,8.0,False,,False,True,8137.725
TSU,22,31.0,2.0,182.0,180.0,251.0,272.0,False,HARD,31.0,False,RB,2024-05-26 14:25:03.609,1,8.0,False,,False,True,8218.22
TSU,22,32.0,2.0,177.0,175.0,251.0,269.0,False,HARD,32.0,False,RB,2024-05-26 14:26:23.799,1,8.0,False,,False,True,8298.41
TSU,22,33.0,2.0,178.0,179.0,251.0,270.0,False,HARD,33.0,False,RB,2024-05-26 14:27:44.822,1,8.0,False,,False,True,8379.433
TSU,22,34.0,2.0,191.0,181.0,254.0,271.0,True,HARD,34.0,False,RB,2024-05-26 14:29:05.571,1,8.0,False,,False,True,8460.182
TSU,22,35.0,2.0,192.0,177.0,254.0,272.0,True,HARD,35.0,False,RB,2024-05-26 14:30:24.724,1,8.0,False,,False,True,8539.335
TSU,22,36.0,2.0,192.0,180.0,252.0,272.0,False,HARD,36.0,False,RB,2024-05-26 14:31:43.697,1,8.0,False,,False,True,8618.308
TSU,22,37.0,2.0,186.0,178.0,251.0,271.0,False,HARD,37.0,False,RB,2024-05-26 14:33:03.169,1,8.0,False,,False,True,8697.78
TSU,22,38.0,2.0,186.0,173.0,252.0,270.0,False,HARD,38.0,False,RB,2024-05-26 14:34:23.240,1,8.0,False,,False,True,8777.851
TSU,22,39.0,2.0,186.0,175.0,251.0,271.0,False,HARD,39.0,False,RB,2024-05-26 14:35:43.357,1,8.0,False,,False,True,8857.968
TSU,22,40.0,2.0,186.0,174.0,251.0,271.0,False,HARD,40.0,False,RB,2024-05-26 14:37:03.212,1,8.0,False,,False,True,8937.823
TSU,22,41.0,2.0,183.0,172.0,249.0,264.0,False,HARD,41.0,False,RB,2024-05-26 14:38:22.957,1,8.0,False,,False,True,9017.568
TSU,22,42.0,2.0,182.0,174.0,251.0,269.0,False,HARD,42.0,False,RB,2024-05-26 14:39:43.729,1,8.0,False,,False,True,9098.34
TSU,22,43.0,2.0,183.0,175.0,251.0,270.0,False,HARD,43.0,False,RB,2024-05-26 14:41:04.049,1,8.0,False,,False,True,9178.66
TSU,22,44.0,2.0,187.0,175.0,250.0,268.0,False,HARD,44.0,False,RB,2024-05-26 14:42:24.184,1,8.0,False,,False,True,9258.795
TSU,22,45.0,2.0,187.0,174.0,250.0,269.0,False,HARD,45.0,False,RB,2024-05-26 14:43:44.578,1,8.0,False,,False,True,9339.189
TSU,22,46.0,2.0,189.0,174.0,249.0,270.0,False,HARD,46.0,False,RB,2024-05-26 14:45:04.722,1,8.0,False,,False,True,9419.333
TSU,22,47.0,2.0,186.0,174.0,249.0,270.0,False,HARD,47.0,False,RB,2024-05-26 14:46:25.016,1,8.0,False,,False,True,9499.627
TSU,22,48.0,2.0,187.0,176.0,250.0,268.0,False,HARD,48.0,False,RB,2024-05-26 14:47:45.442,1,8.0,False,,False,True,9580.053
TSU,22,49.0,2.0,186.0,175.0,251.0,269.0,False,HARD,49.0,False,RB,2024-05-26 14:49:05.985,1,8.0,False,,False,True,9660.596
TSU,22,50.0,2.0,186.0,180.0,253.0,271.0,False,HARD,50.0,False,RB,2024-05-26 14:50:26.094,1,8.0,False,,False,True,9740.705
TSU,22,51.0,2.0,187.0,186.0,251.0,272.0,True,HARD,51.0,False,RB,2024-05-26 14:51:45.647,1,8.0,False,,False,True,9820.258
TSU,22,52.0,2.0,182.0,178.0,251.0,270.0,False,HARD,52.0,False,RB,2024-05-26 14:53:04.287,12,8.0,False,,False,True,9898.898
TSU,22,53.0,2.0,188.0,181.0,250.0,270.0,False,HARD,53.0,False,RB,2024-05-26 14:54:24.401,1,8.0,False,,False,True,9979.012
TSU,22,54.0,2.0,185.0,161.0,202.0,269.0,False,HARD,54.0,False,RB,2024-05-26 14:55:44.255,1,8.0,False,,False,True,10058.866
TSU,22,55.0,2.0,185.0,184.0,257.0,278.0,False,HARD,55.0,False,RB,2024-05-26 14:57:10.025,1,8.0,False,,False,True,10144.636
TSU,22,56.0,2.0,192.0,189.0,256.0,276.0,True,HARD,56.0,False,RB,2024-05-26 14:58:29.806,1,8.0,False,,False,True,10224.417
TSU,22,57.0,2.0,187.0,182.0,255.0,276.0,True,HARD,57.0,False,RB,2024-05-26 14:59:48.308,1,8.0,False,,False,True,10302.919
TSU,22,58.0,2.0,193.0,178.0,256.0,276.0,False,HARD,58.0,False,RB,2024-05-26 15:01:06.807,1,8.0,False,,False,True,10381.418
TSU,22,59.0,2.0,191.0,181.0,255.0,276.0,True,HARD,59.0,False,RB,2024-05-26 15:02:25.544,1,8.0,False,,False,True,10460.155
TSU,22,60.0,2.0,191.0,178.0,256.0,276.0,False,HARD,60.0,False,RB,2024-05-26 15:03:43.579,1,8.0,False,,False,True,10538.19
TSU,22,61.0,2.0,194.0,176.0,255.0,274.0,False,HARD,61.0,False,RB,2024-05-26 15:05:03.238,1,8.0,False,,False,True,10617.849
TSU,22,62.0,2.0,195.0,172.0,254.0,275.0,False,HARD,62.0,False,RB,2024-05-26 15:06:23.536,1,8.0,False,,False,True,10698.147
TSU,22,63.0,2.0,182.0,169.0,255.0,275.0,False,HARD,63.0,False,RB,2024-05-26 15:07:42.911,1,8.0,False,,False,True,10777.522
TSU,22,64.0,2.0,199.0,188.0,256.0,276.0,True,HARD,64.0,False,RB,2024-05-26 15:09:06.129,1,8.0,False,,False,True,10860.74
TSU,22,65.0,2.0,200.0,189.0,255.0,276.0,True,HARD,65.0,False,RB,2024-05-26 15:10:23.760,1,8.0,False,,False,True,10938.371
TSU,22,66.0,2.0,198.0,178.0,254.0,276.0,False,HARD,66.0,False,RB,2024-05-26 15:11:40.779,1,8.0,False,,False,True,11015.39
TSU,22,67.0,2.0,196.0,180.0,256.0,275.0,False,HARD,67.0,False,RB,2024-05-26 15:12:58.976,1,8.0,False,,False,True,11093.587
TSU,22,68.0,2.0,197.0,181.0,255.0,276.0,False,HARD,68.0,False,RB,2024-05-26 15:14:17.124,1,8.0,False,,False,True,11171.735
TSU,22,69.0,2.0,192.0,178.0,257.0,273.0,False,HARD,69.0,False,RB,2024-05-26 15:15:35.333,1,8.0,False,,False,True,11249.944
TSU,22,70.0,2.0,187.0,181.0,255.0,273.0,False,HARD,70.0,False,RB,2024-05-26 15:16:55.365,1,8.0,False,,False,True,11329.976
TSU,22,71.0,2.0,188.0,194.0,255.0,274.0,False,HARD,71.0,False,RB,2024-05-26 15:18:14.712,1,8.0,False,,False,True,11409.323
TSU,22,72.0,2.0,191.0,191.0,255.0,273.0,False,HARD,72.0,False,RB,2024-05-26 15:19:32.970,1,8.0,False,,False,True,11487.581
TSU,22,73.0,2.0,210.0,193.0,256.0,273.0,True,HARD,73.0,False,RB,2024-05-26 15:20:50.049,1,8.0,False,,False,True,11564.66
TSU,22,74.0,2.0,207.0,195.0,256.0,274.0,True,HARD,74.0,False,RB,2024-05-26 15:22:06.004,1,8.0,False,,False,True,11640.615
TSU,22,75.0,2.0,210.0,195.0,257.0,275.0,True,HARD,75.0,False,RB,2024-05-26 15:23:21.466,1,8.0,False,,False,True,11716.077
TSU,22,76.0,2.0,213.0,194.0,257.0,275.0,False,HARD,76.0,False,RB,2024-05-26 15:24:36.458,1,8.0,False,,False,True,11791.069
TSU,22,77.0,2.0,214.0,195.0,257.0,275.0,True,HARD,77.0,False,RB,2024-05-26 15:25:51.663,1,8.0,False,,False,True,11866.274
ALB,23,1.0,1.0,167.0,60.0,,275.0,False,MEDIUM,1.0,True,Williams,2024-05-26 13:03:11.069,1254,9.0,False,,False,False,3305.68
ALB,23,2.0,2.0,173.0,181.0,118.0,260.0,False,HARD,1.0,True,Williams,2024-05-26 13:44:46.159,41,9.0,False,,False,False,5800.77
ALB,23,3.0,2.0,158.0,176.0,255.0,277.0,True,HARD,2.0,True,Williams,2024-05-26 13:47:08.414,1,9.0,False,,False,True,5943.025
ALB,23,4.0,2.0,181.0,166.0,263.0,278.0,True,HARD,3.0,True,Williams,2024-05-26 13:48:36.248,1,9.0,False,,False,True,6030.859
ALB,23,5.0,2.0,167.0,167.0,265.0,281.0,False,HARD,4.0,True,Williams,2024-05-26 13:49:59.534,1,9.0,False,,False,True,6114.145
ALB,23,6.0,2.0,172.0,175.0,261.0,274.0,False,HARD,5.0,True,Williams,2024-05-26 13:51:22.903,1,9.0,False,,False,True,6197.514
ALB,23,7.0,2.0,173.0,173.0,260.0,278.0,True,HARD,6.0,True,Williams,2024-05-26 13:52:46.319,1,9.0,False,,False,True,6280.93
ALB,23,8.0,2.0,178.0,174.0,250.0,279.0,True,HARD,7.0,True,Williams,2024-05-26 13:54:08.232,1,9.0,False,,False,True,6362.843
ALB,23,9.0,2.0,176.0,177.0,253.0,276.0,False,HARD,8.0,True,Williams,2024-05-26 13:55:29.768,1,9.0,False,,False,True,6444.379
ALB,23,10.0,2.0,181.0,175.0,264.0,276.0,False,HARD,9.0,True,Williams,2024-05-26 13:56:51.772,1,9.0,False,,False,True,6526.383
ALB,23,11.0,2.0,177.0,171.0,264.0,278.0,True,HARD,10.0,True,Williams,2024-05-26 13:58:13.334,1,9.0,False,,False,True,6607.945
ALB,23,12.0,2.0,177.0,177.0,264.0,278.0,True,HARD,11.0,True,Williams,2024-05-26 13:59:34.848,1,9.0,False,,False,True,6689.459
ALB,23,13.0,2.0,174.0,174.0,256.0,278.0,False,HARD,12.0,True,Williams,2024-05-26 14:00:55.669,1,9.0,False,,False,True,6770.28
ALB,23,14.0,2.0,171.0,171.0,262.0,278.0,True,HARD,13.0,True,Williams,2024-05-26 14:02:17.089,1,9.0,False,,False,True,6851.7
ALB,23,15.0,2.0,189.0,162.0,256.0,279.0,False,HARD,14.0,True,Williams,2024-05-26 14:03:37.680,1,9.0,False,,False,True,6932.291
ALB,23,16.0,2.0,176.0,175.0,256.0,273.0,False,HARD,15.0,True,Williams,2024-05-26 14:04:58.271,1,9.0,False,,False,True,7012.882
ALB,23,17.0,2.0,177.0,170.0,255.0,272.0,False,HARD,16.0,True,Williams,2024-05-26 14:06:19.064,1,9.0,False,,False,True,7093.675
ALB,23,18.0,2.0,177.0,180.0,256.0,277.0,True,HARD,17.0,True,Williams,2024-05-26 14:07:40.201,1,9.0,False,,False,True,7174.812
ALB,23,19.0,2.0,185.0,174.0,257.0,275.0,False,HARD,18.0,True,Williams,2024-05-26 14:09:00.243,1,9.0,False,,False,True,7254.854
ALB,23,20.0,2.0,183.0,165.0,261.0,281.0,False,HARD,19.0,True,Williams,2024-05-26 14:10:20.488,1,9.0,False,,False,True,7335.099
ALB,23,21.0,2.0,183.0,174.0,257.0,274.0,False,HARD,20.0,True,Williams,2024-05-26 14:11:40.848,1,9.0,False,,False,True,7415.459
ALB,23,22.0,2.0,181.0,171.0,256.0,262.0,False,HARD,21.0,True,Williams,2024-05-26 14:13:01.785,1,9.0,False,,False,True,7496.396
ALB,23,23.0,2.0,180.0,172.0,262.0,272.0,False,HARD,22.0,True,Williams,2024-05-26 14:14:22.327,1,9.0,False,,False,True,7576.938
ALB,23,24.0,2.0,179.0,172.0,257.0,271.0,False,HARD,23.0,True,Williams,2024-05-26 14:15:42.470,1,9.0,False,,False,True,7657.081
ALB,23,25.0,2.0,186.0,174.0,256.0,276.0,False,HARD,24.0,True,Williams,2024-05-26 14:17:02.987,1,9.0,False,,False,True,7737.598
ALB,23,26.0,2.0,183.0,175.0,256.0,275.0,False,HARD,25.0,True,Williams,2024-05-26 14:18:23.310,1,9.0,False,,False,True,7817.921
ALB,23,27.0,2.0,180.0,170.0,256.0,277.0,False,HARD,26.0,True,Williams,2024-05-26 14:19:43.773,1,9.0,False,,False,True,7898.384
ALB,23,28.0,2.0,191.0,179.0,263.0,278.0,True,HARD,27.0,True,Williams,2024-05-26 14:21:04.282,1,9.0,False,,False,True,7978.893
ALB,23,29.0,2.0,186.0,183.0,253.0,278.0,False,HARD,28.0,True,Williams,2024-05-26 14:22:23.792,1,9.0,False,,False,True,8058.403
ALB,23,30.0,2.0,186.0,174.0,255.0,272.0,False,HARD,29.0,True,Williams,2024-05-26 14:23:44.063,1,9.0,False,,False,True,8138.674
ALB,23,31.0,2.0,188.0,173.0,255.0,275.0,False,HARD,30.0,True,Williams,2024-05-26 14:25:05.502,1,9.0,False,,False,True,8220.113
ALB,23,32.0,2.0,189.0,175.0,257.0,276.0,False,HARD,31.0,True,Williams,2024-05-26 14:26:26.443,1,9.0,False,,False,True,8301.054
ALB,23,33.0,2.0,186.0,181.0,264.0,276.0,True,HARD,32.0,True,Williams,2024-05-26 14:27:46.591,1,9.0,False,,False,True,8381.202
ALB,23,34.0,2.0,190.0,183.0,265.0,278.0,True,HARD,33.0,True,Williams,2024-05-26 14:29:06.082,1,9.0,False,,False,True,8460.693
ALB,23,35.0,2.0,190.0,182.0,266.0,278.0,True,HARD,34.0,True,Williams,2024-05-26 14:30:25.216,1,9.0,False,,False,True,8539.827
ALB,23,36.0,2.0,180.0,172.0,255.0,273.0,False,HARD,35.0,True,Williams,2024-05-26 14:31:44.032,1,9.0,False,,False,True,8618.643
ALB,23,37.0,2.0,189.0,175.0,256.0,275.0,False,HARD,36.0,True,Williams,2024-05-26 14:33:05.660,1,9.0,False,,False,True,8700.271
ALB,23,38.0,2.0,187.0,168.0,256.0,276.0,False,HARD,37.0,True,Williams,2024-05-26 14:34:26.435,1,9.0,False,,False,True,8781.046
ALB,23,39.0,2.0,190.0,175.0,256.0,275.0,False,HARD,38.0,True,Williams,2024-05-26 14:35:46.749,1,9.0,False,,False,True,8861.36
ALB,23,40.0,2.0,195.0,166.0,257.0,275.0,False,HARD,39.0,True,Williams,2024-05-26 14:37:07.138,1,9.0,False,,False,True,8941.749
ALB,23,41.0,2.0,192.0,178.0,256.0,275.0,False,HARD,40.0,True,Williams,2024-05-26 14:38:26.950,1,9.0,False,,False,True,9021.561
ALB,23,42.0,2.0,188.0,176.0,256.0,276.0,False,HARD,41.0,True,Williams,2024-05-26 14:39:46.279,1,9.0,False,,False,True,9100.89
ALB,23,43.0,2.0,192.0,177.0,256.0,276.0,False,HARD,42.0,True,Williams,2024-05-26 14:41:06.363,1,9.0,False,,False,True,9180.974
ALB,23,44.0,2.0,194.0,174.0,257.0,276.0,False,HARD,43.0,True,Williams,2024-05-26 14:42:25.859,1,9.0,False,,False,True,9260.47
ALB,23,45.0,2.0,181.0,170.0,255.0,275.0,False,HARD,44.0,True,Williams,2024-05-26 14:43:45.542,1,9.0,False,,False,True,9340.153
ALB,23,46.0,2.0,181.0,178.0,256.0,275.0,False,HARD,45.0,True,Williams,2024-05-26 14:45:07.290,1,9.0,False,,False,True,9421.901
ALB,23,47.0,2.0,192.0,172.0,256.0,274.0,False,HARD,46.0,True,Williams,2024-05-26 14:46:27.884,1,9.0,False,,False,True,9502.495
ALB,23,48.0,2.0,199.0,175.0,256.0,275.0,False,HARD,47.0,True,Williams,2024-05-26 14:47:48.346,1,9.0,False,,False,True,9582.957
ALB,23,49.0,2.0,201.0,176.0,257.0,277.0,False,HARD,48.0,True,Williams,2024-05-26 14:49:07.667,1,9.0,False,,False,True,9662.278
ALB,23,50.0,2.0,197.0,177.0,266.0,278.0,False,HARD,49.0,True,Williams,2024-05-26 14:50:27.045,1,9.0,False,,False,True,9741.656
ALB,23,51.0,2.0,195.0,177.0,263.0,278.0,False,HARD,50.0,True,Williams,2024-05-26 14:51:46.313,1,9.0,False,,False,True,9820.924
ALB,23,52.0,2.0,173.0,173.0,256.0,275.0,False,HARD,51.0,True,Williams,2024-05-26 14:53:05.176,12,9.0,False,,False,True,9899.787
ALB,23,53.0,2.0,191.0,176.0,162.0,276.0,False,HARD,52.0,True,Williams,2024-05-26 14:54:26.730,1,9.0,False,,False,True,9981.341
ALB,23,54.0,2.0,105.0,183.0,260.0,280.0,False,HARD,53.0,True,Williams,2024-05-26 14:55:47.430,1,9.0,False,,False,True,10062.041
ALB,23,55.0,2.0,185.0,179.0,268.0,282.0,False,HARD,54.0,True,Williams,2024-05-26 14:57:11.077,1,9.0,False,,False,True,10145.688
ALB,23,56.0,2.0,193.0,181.0,266.0,283.0,True,HARD,55.0,True,Williams,2024-05-26 14:58:30.162,1,9.0,False,,False,True,10224.773
ALB,23,57.0,2.0,191.0,184.0,267.0,281.0,True,HARD,56.0,True,Williams,2024-05-26 14:59:48.958,1,9.0,False,,False,True,10303.569
ALB,23,58.0,2.0,196.0,181.0,266.0,281.0,False,HARD,57.0,True,Williams,2024-05-26 15:01:07.229,1,9.0,False,,False,True,10381.84
ALB,23,59.0,2.0,191.0,183.0,265.0,280.0,True,HARD,58.0,True,Williams,2024-05-26 15:02:25.919,1,9.0,False,,False,True,10460.53
ALB,23,60.0,2.0,195.0,181.0,265.0,279.0,False,HARD,59.0,True,Williams,2024-05-26 15:03:44.120,1,9.0,False,,False,True,10538.731
ALB,23,61.0,2.0,186.0,180.0,266.0,278.0,False,HARD,60.0,True,Williams,2024-05-26 15:05:03.653,1,9.0,False,,False,True,10618.264
ALB,23,62.0,2.0,190.0,180.0,189.0,278.0,False,HARD,61.0,True,Williams,2024-05-26 15:06:23.875,1,9.0,False,,False,True,10698.486
ALB,23,63.0,2.0,176.0,170.0,266.0,275.0,False,HARD,62.0,True,Williams,2024-05-26 15:07:43.381,1,9.0,False,,False,True,10777.992
ALB,23,64.0,2.0,197.0,186.0,265.0,279.0,True,HARD,63.0,True,Williams,2024-05-26 15:09:06.466,1,9.0,False,,False,True,10861.077
ALB,23,65.0,2.0,197.0,186.0,265.0,279.0,True,HARD,64.0,True,Williams,2024-05-26 15:10:24.377,1,9.0,False,,False,True,10938.988
ALB,23,66.0,2.0,200.0,184.0,258.0,279.0,False,HARD,65.0,True,Williams,2024-05-26 15:11:41.638,1,9.0,False,,False,True,11016.249
ALB,23,67.0,2.0,197.0,183.0,268.0,280.0,False,HARD,66.0,True,Williams,2024-05-26 15:12:59.641,1,9.0,False,,False,True,11094.252
ALB,23,68.0,2.0,198.0,183.0,264.0,281.0,False,HARD,67.0,True,Williams,2024-05-26 15:14:17.515,1,9.0,False,,False,True,11172.126
ALB,23,69.0,2.0,177.0,181.0,267.0,280.0,False,HARD,68.0,True,Williams,2024-05-26 15:15:35.900,1,9.0,False,,False,True,11250.511
ALB,23,70.0,2.0,190.0,178.0,267.0,280.0,False,HARD,69.0,True,Williams,2024-05-26 15:16:55.821,1,9.0,False,,False,True,11330.432
ALB,23,71.0,2.0,197.0,184.0,259.0,279.0,False,HARD,70.0,True,Williams,2024-05-26 15:18:15.191,1,9.0,False,,False,True,11409.802
ALB,23,72.0,2.0,202.0,183.0,258.0,280.0,False,HARD,71.0,True,Williams,2024-05-26 15:19:34.148,1,9.0,False,,False,True,11488.759
ALB,23,73.0,2.0,188.0,183.0,258.0,277.0,False,HARD,72.0,True,Williams,2024-05-26 15:20:52.313,1,9.0,False,,False,True,11566.924
ALB,23,74.0,2.0,195.0,185.0,258.0,276.0,False,HARD,73.0,True,Williams,2024-05-26 15:22:10.745,1,9.0,False,,False,True,11645.356
ALB,23,75.0,2.0,198.0,187.0,258.0,276.0,False,HARD,74.0,True,Williams,2024-05-26 15:23:28.759,1,9.0,False,,False,True,11723.37
ALB,23,76.0,2.0,200.0,190.0,258.0,276.0,False,HARD,75.0,True,Williams,2024-05-26 15:24:46.609,1,9.0,False,,False,True,11801.22
ALB,23,77.0,2.0,202.0,188.0,258.0,275.0,True,HARD,76.0,True,Williams,2024-05-26 15:26:03.888,1,9.0,False,,False,True,11878.499
GAS,10,1.0,1.0,165.0,62.0,,176.0,False,HARD,1.0,True,Alpine,2024-05-26 13:03:11.069,1254,10.0,False,,False,False,3305.68
GAS,10,2.0,2.0,168.0,171.0,126.0,258.0,False,MEDIUM,1.0,True,Alpine,2024-05-26 13:44:49.037,41,10.0,False,,False,False,5803.648
GAS,10,3.0,2.0,162.0,177.0,255.0,275.0,True,MEDIUM,2.0,True,Alpine,2024-05-26 13:47:08.655,1,10.0,False,,False,True,5943.266
GAS,10,4.0,2.0,180.0,179.0,263.0,277.0,True,MEDIUM,3.0,True,Alpine,2024-05-26 13:48:36.924,1,10.0,False,,False,True,6031.535
